time,open,high,low,close,buy_volume,sell_volume,avg_speed,tick_count,volume_delta,rejection_speed,micro_trend,source_date,symbol,vol_mean,vol_std,is_massive_vol,absorption_ratio,absorption_z,whale_signal,ret_3h_pips,hit_3h,miss_3h,ret_6h_pips,hit_6h,miss_6h,ret_12h_pips,hit_12h,miss_12h,hit,miss
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229444,-0.3086956521738156,2026-04-15,EURUSD,2966.1666666666665,373.68571620103353,False,3937391.3043478797,-1.9021551297565231,0,0.0,0,0,0.0,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229424,-0.3086956521738156,2026-04-06,EURUSD,2935.0,399.965650698976,False,3937391.3043478797,-1.6917953357211857,0,0.0,0,0,0.0,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,0.0,-0.3086956521738156,2026-04-16,EURUSD,2903.8333333333335,422.2284222783138,False,3937391.3043478797,-1.5234091436083368,0,0.0,0,0,0.0,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229424,-0.3086956521738156,2026-04-08,EURUSD,2872.6666666666665,441.0827258172959,False,3937391.3043478797,-1.3834747503587246,0,0.0,0,0,0.0,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229446,-0.3086956521738156,2026-04-14,EURUSD,2841.5,456.9506680631952,False,3937391.3043478797,-1.263812574006745,0,0.0,0,0,0.0,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229424,-0.3086956521738156,2026-04-04,EURUSD,2803.0,465.3357833911646,False,3937391.3043478797,-1.158303356924643,0,0.0,0,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229424,-0.3086956521738156,2026-04-02,EURUSD,2764.5,470.2950969984585,False,3937391.3043478797,-1.064225426107012,0,0.0,0,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229424,-0.3086956521738156,2026-04-03,EURUSD,2726.0,471.9366206525643,False,3937391.3043478797,-0.9789450103712315,0,0.0,0,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229424,-0.3086956521738156,2026-04-09,EURUSD,2687.5,470.2950969984562,False,3937391.3043478797,-0.9004984374751817,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229424,-0.3086956521738156,2026-04-12,EURUSD,2649.0,465.33578339115985,False,3937391.3043478797,-0.8273595406604729,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 22:00:00,1.178,1.178575,1.178,1.17811,0.0,0.0,4.068938153093625e-08,2264,0.0,-0.8864804235229446,-0.3086956521738156,2026-04-13,EURUSD,2610.5,456.95066806318795,False,3937391.3043478797,-0.7582875444040771,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,-1.1500000000008725,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,0.0,-0.2157894736843532,2026-04-16,EURUSD,2524.25,532.3452010147093,False,2353684.2105263,-4.554821679099942,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,-0.4374483772083891,-0.2157894736843532,2026-04-11,EURUSD,2438.0,585.1956194670197,False,2353684.2105263,-3.199091232878624,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,-0.4374483772083899,-0.2157894736843532,2026-04-15,EURUSD,2351.75,621.2820720440808,False,2353684.2105263,-2.565816907026814,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,-0.4374483772083891,-0.2157894736843532,2026-04-07,EURUSD,2265.5,643.4313584551066,False,2353684.2105263,-2.174707641509565,0,0.0,0,0,0.0,0,0,1.7000000000000348,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,-0.4374483772083891,-0.2157894736843532,2026-04-10,EURUSD,2179.25,653.0631003535428,False,2353684.2105263,-1.8993863148779633,0,0.0,0,0,0.0,0,0,1.7000000000000348,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,-0.4374483772083891,-0.2157894736843532,2026-04-05,EURUSD,2093.0,650.7333655525734,False,2353684.2105263,-1.689993156388786,0,0.0,0,0,0.0,0,0,1.7000000000000348,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,-0.4374483772083891,-0.2157894736843532,2026-04-12,EURUSD,2006.75,636.3107833781985,False,2353684.2105263,-1.52231346653851,0,0.0,0,0,0.0,0,0,1.7000000000000348,0,0,0,0
2026-04-16 23:00:00,1.17811,1.178335,1.17786,1.177995,0.0,0.0,4.391559025060905e-08,1118,0.0,-0.4374483772083891,-0.2157894736843532,2026-04-03,EURUSD,1920.5,608.9367069272259,False,2353684.2105263,-1.382954959943176,0,0.0,0,0,0.0,0,0,1.7000000000000348,0,0,0,0
